PortName,PortLat,PortLong
Port of Bruges-Zeebrugge,51.336000000000006,3.2072
Port of Nashville,36.18,-86.78200000000001
Comox Harbor,49.67100000000001,-124.93
Port of Quimper,47.989,-4.1128
Port of Stevns Pier,55.323,12.452
Charlestown Harbor,50.331,-4.7564
Port of Cheboygan,45.653999999999996,-84.46700000000001
Contrecoeur Harbor,45.86,-73.238
Port of Laurium,37.71,24.06
Port of Tsuruga,35.669000000000004,136.07
Aki Harbor,33.5,133.89
Port of Sinop,42.023,35.148
Kirkwall Harbor,58.986000000000004,-2.9592
Port of Palm Beach,26.768,-80.051
Port of New Bedford,41.638000000000005,-70.916
Mailiao Harbor,23.789,120.19
Wyman Harbor,44.50899999999999,-67.85600000000001
Lyme Regis Harbour,50.72,-2.9369
Port of Savannah,32.111,-81.126
Port of Pataholm,56.911,16.441
Hoshihara Harbor,30.603,130.95
Port of Jiading,31.381,121.25
Porto di Bacoli,40.789,14.084000000000001
Porto di Barcola,45.68,13.752
Greenock Ocean Terminal,55.955,-4.7606
Port Oostende,51.23,2.9339
Puerto Escondido,25.814,-111.31
Avernakke Terminal,55.298,10.789000000000001
Port of Kokura,33.908,130.88
Aughinish Alumina Jetty,52.637,-9.0581
Iwaoka Harbor,30.489,130.89
Port of Gardur,64.075,-22.644000000000002
Nukunonu Harbor,-9.1714,-171.82
Port of Heiligenhafen,54.376000000000005,10.982000000000001
Port of Papeete,-17.531,-149.57
Porto di Sestri Levante,44.269,9.3914
Port of Lossiemouth,57.721000000000004,-3.2794
Port of Gela,37.05,14.267000000000001
Boa Harbor,45.608000000000004,13.753
Port of Funakawa,39.876,139.86
Port of Palo Alto,21.596999999999998,-78.97399999999999
Port of Sortland,68.69800000000001,15.42
Port of Mandal,58.023999999999994,7.4642
Port of Naha,26.238000000000003,127.68
Port of Manaus,-3.1431,-60.016999999999996
Port of Exmouth,50.617,-3.4236
Port of Neuss,51.211000000000006,6.7
Port of Ternate,0.77778,127.39
Port of Haparanda,65.832,24.145
Port of Pansio,60.445,22.156999999999996
Port of San Feliu de Guixols,41.776,3.0328
Port of Brisbane,-27.383000000000003,153.17
Port of Pelotas,-31.781999999999996,-52.328
Port of Hechuan,29.988000000000003,106.26
Port of Tacloban,11.247,125.0
Port of Hechuan,29.988000000000003,106.27
Port of Peninsula,46.5,-124.03
Port of Martinniemi,65.214,25.288
Port of Saintes-Maries-de-la-Mer,43.449,4.4231
Porto di Cattolica,43.967,12.751
Port of Saint Valery-sur-Somme,50.18,1.6453
Port of Thursday Island,-10.585999999999999,142.22
Port of Bahezhen,30.418000000000003,115.02
Mikrolimano Marina,37.937,23.66
Port of St. Catharines,43.153,-79.24600000000001
Porto di Bellaria Igea Marina,44.143,12.470999999999998
Pulau Sebarok,1.2056,103.8
Port of Anzio,41.446000000000005,12.633
Port of Ayr,55.468,-4.6383
Port of Panaji,15.492,73.816
Port of Skigersta,58.478,-6.2058
Port of Marmaris,36.849000000000004,28.28
Thunder Bay Port Authority,48.413999999999994,-89.22200000000001
Port of Lanshan,35.118,119.39
Port of Aurland,60.908,7.1867
 Puerto de Vita,21.076,-75.953
Koiguste Harbour,58.37,22.974
Nairn Harbor,57.59,-3.8606
Port of Chimbote,-9.0767,-78.612
Port of Suoureyri,66.13,-23.524
Port of Rochester,43.253,-77.608
Port of Cape Palmas,4.3667,-7.7275
Port of Dabo,-0.50278,104.57
Port of Obidos,-1.9086,-55.519
Port of Hopa,41.412,41.43
Port of Alexandria Bay,44.336999999999996,-75.917
Milbridge Harbor,44.536,-67.878
Port of Lhoknga,5.4508,95.241
Port of Naze,28.393,129.5
Port of Morlaix,48.585,-3.8358
Port of Rio Bueno,18.47,-77.456
Port of Deauville,49.36600000000001,0.077222
Covenas Offshore Terminal,9.5,-75.733
Finnart Oil Terminal,56.113,-4.8358
Port of Essaouira,31.509,-9.7736
Vinalhaven Harbor,44.044,-68.83800000000001
Port of Tellicherry,11.741,75.491
Port of Selma,32.406,-87.01799999999999
Sepangar Bay Oil Terminal,6.0817,116.13
Manistee Harbor,44.251000000000005,-86.32
Canaport,45.208,-65.98100000000001
Port of Ozamiz,8.1394,123.84
Zafiro Marine Terminal,3.1183,9.2175
Torbay Harbour,50.458999999999996,-3.5269
Manilaiu Harbour,58.229,24.118000000000002
Port of Kelheim,48.91,11.919
Munalaid Harbor,58.229,24.116999999999997
Melilli Oil Terminal,37.181,15.199000000000002
Port of Evry,48.629,2.4628
Port of Gravelines,50.986000000000004,2.1194
Lyall Harbour,48.794,-123.2
Usuki Harbor,33.129,131.81
Port of Ras Shukheir,28.135,33.29
Port Autonome de Marse,43.393,5.0033
Porto di Marina di Pisa,43.68,10.287
Port of Rocky Point,17.817999999999998,-77.142
Port of Tahkoluoto,61.632,21.394000000000002
Port of Avon,38.041,-122.09
Port of Toppila,65.036,25.430999999999997
Aberdovey Harbour,52.543,-4.0436
Port of Ferrol,43.48,-8.2514
Port of Majuro,7.0944,171.36
Port of Sines,37.943000000000005,-8.8675
Port of Shantou,23.355,116.71
Port of Elsfleth,53.236999999999995,8.4658
Port of Nagoya,35.045,136.85
Port of Arecibo,18.480999999999998,-66.70100000000001
Port of Crofton,48.872,-123.64
Rio Vista Harbor,38.161,-121.68
Port of Atreco,29.971999999999998,-93.882
Port of Pohang,36.02,129.4
Port of Puhos,62.09,29.9
Minamiise Harbor,34.286,136.58
Puerto de Tampico,22.237,-97.834
Port of Matsusaka,34.608000000000004,136.56
Toba Harbo,34.486999999999995,136.84
Port of Le Croisic,47.29600000000001,-2.5122
Port of Macinaggio,42.958999999999996,9.4544
Cairns Seaport,-16.93,145.78
Port of Darwin,-12.47,130.86
North Haven Harbor,44.126999999999995,-68.873
Port of Man of War Bay,21.05,-73.65100000000001
Lawi Lawi Terminal,-1.4497,116.75
Kyle of Lochalsh Harbor,57.28,-5.7125
Admiral Barroso Terminal,-23.71,-45.331
Baltasound Harbour,60.75899999999999,-0.83806
Porec Harbor,45.225,13.592
Port of Pecem,-3.5389,-38.802
Port of Larantuka,-8.3425,122.99
Port of Greymouth,-42.445,171.2
Port of Puerto Viejo de Azua,18.418,-70.67399999999999
Westport Harbour,53.802,-9.5522
Port of Nijmegen,51.852,5.8531
Port of Chios,38.376999999999995,26.14
Porto di Giglio Campese,42.368,10.880999999999998
Port of Columbia,31.285999999999998,-85.09700000000001
Port of La Palmyre,45.684,-1.1836
Port of Jambi,1.2978,103.66
Port of Punta Piedras,10.589,-71.608
Kobuchihama Harbor,38.324,141.47
Port of Mers El Kebir,35.724000000000004,-0.68611
Port of Kilroot,54.724,-5.7633
Lufeng Terminal,22.467,115.77
Port of Ranong,10.005,98.60799999999999
Port of Melito di Porto Salvo,37.929,15.731
Peel Harbor,54.224,-4.6981
Port of Montreal,45.544,-73.529
Kyleakin Harbor,57.273,-5.7242
Letang Harbor,45.053999999999995,-66.863
Port of Port of Mellon,49.52,-123.48
Port of Borgarnes,64.53399999999999,-21.930999999999997
Port of Basseterre,17.291,-62.721000000000004
Port of Port Gentil,-0.71194,8.7864
Port of Braila,45.266000000000005,27.976
Charlotte Amalie Harbor,18.337,-64.93
Port of Figueira Da Foz,40.145,-8.8575
Port of Saltpond,5.1967,-1.0531
Port Itawamba,34.242,-88.416
Port of Vila do Conde,-1.5369,-48.745
Port of Hososhima,32.44,131.66
Port of Dar es Salaam,-6.8344,39.299
Porto di San Vincenzo,43.1,10.537
Port of Shahezi,45.878,128.9
Port of Hornafjordur,64.25399999999999,-15.204
Port of Kunshan,31.364,120.99
Port of Pamatacual,10.242,-64.62899999999999
Port of Baie Ugue,-21.15,165.55
Buggerru Harbor,39.402,8.3983
Port of La Londe-les-Maures,43.115,6.2469
Port of Quemchi,-42.146,-73.476
Port of Owendo,0.28833000000000003,9.5014
Helligpeder Havn,55.211999999999996,14.707
Port of Abu Zenima,29.044,33.119
Port de Morin,46.983000000000004,-2.2911
Porto di  Conca Verde,40.608000000000004,14.334000000000001
Voudhia Harbor,36.751,24.538
Port of Grenivik,65.952,-18.184
St Michael Harbor,63.479,-162.03
Port of Lagos,37.104,-8.6706
Port of New London,41.358999999999995,-72.09100000000001
Port Chalmers,-45.813,170.63
Port of Point Fortin,10.199,-61.696000000000005
Port of Daru,-9.0683,143.21
Port of Manfredonia,41.623999999999995,15.93
Port of Liverpool,44.043,-64.706
Port of Scalpay,57.876000000000005,-6.6961
Port of Rheine,52.295,7.5039
Port of Vanimo,-2.6822,141.3
Port of North Star Bugt,76.54,-68.839
Port of Kuala Beukah,4.8819,97.891
Ras Isa Marine Terminal,15.144,42.608000000000004
Port of Kavonisi-Kissamos,35.516,23.636999999999997
Natchez Adams County Port,31.543000000000003,-91.434
Port of Onne,4.685,7.1636
Itoigawa Harbor,37.044000000000004,137.84
Mamaroneck Harbor,40.943000000000005,-73.725
Port of Saint-Cyprien,42.61600000000001,3.0381
Brockville Harbour,44.585,-75.686
Wemyss Bay Ferry Terminal,55.876000000000005,-4.8903
Bosphorus (Istanbul) Strait,41.105,29.064
Port of Chabahar,25.3,60.613
Port of Annapolis Royal,44.744,-65.521
Port of Derince,40.751,29.842
Port of Keokuk,40.389,-91.38600000000001
Puerto Sauce de Juan Lacaze,-34.439,-57.443000000000005
Port of Castellammare di Stabia,40.694,14.472999999999999
Kami Harbor,35.648,134.63
Port of Rockland,44.103,-69.10300000000001
Port of Aliverion,38.391999999999996,24.048000000000002
Port of Sharm El-Sheikh,27.854,34.284
Country Harbour,45.391999999999996,-61.498000000000005
Port of Landskrona,55.861000000000004,12.83
Port of Qingdao,36.096,120.32
Port of Port Hardy,50.721000000000004,-127.48
Port of Baltimore,51.483999999999995,-9.3739
Lynaes Havn,55.942,11.867
Grove Wharf,53.606,-0.71417
Marzamemi Harbor,36.736999999999995,15.119000000000002
Knudson Cove Harbor,55.473,-131.8
Porthgain Harbor,51.948,-5.1822
Port of Yerakini,40.268,23.443
Roomassaare Harbour,58.217,22.505
Port Health,43.703,7.3122
Balao Terminal,1.0231,-79.67699999999999
Port of Richmond,37.455999999999996,-77.421
Port of Batumi,41.648999999999994,41.651
Port of Quellon,-43.119,-73.62100000000001
Port of Chennai,13.110999999999999,80.301
Port of Onahama,36.929,140.89
Port of Tramandai,-30.011,-50.096000000000004
Port of Naersnes,59.763000000000005,10.503
Port of Trapani,38.014,12.505999999999998
Papetoai Harbor,-17.492,-149.87
Port of Copenhagen,55.696000000000005,12.613
Fujisawa Harbor,35.302,139.48
Buctouche Harbour,46.474,-64.71300000000001
Puerto de Mazatlan,23.191999999999997,-106.4
Port of Namsos,64.46300000000001,11.515999999999998
Cullivoe Harbour,60.703,-1.0031
Port of New Haven,41.286,-72.915
Port of Otranto,40.148,18.493
Port of Bridgewater,44.371,-64.506
Port of Ras Gharib,28.342,33.119
Port of Anori,-3.7489,-61.658
Port of Basrah,30.555999999999997,47.798
Port of Goderich,43.747,-81.722
Konan Harbor,33.535,133.69
Port Brigneau,47.783,-3.6467
Port of Wuzhou,23.471,111.31
Port of Bridgeport,34.966,-85.705
Port of Dirhami,59.208999999999996,23.496
Port of San Felix,8.3614,-62.693000000000005
Perd'e Sali Harbor,39.031,9.0331
Port of Calbuco,-41.771,-73.132
Port of Texas City,29.375,-94.898
Port of Orth,54.446999999999996,11.05
Port of Noumea,-22.26,166.43
Porto di Lerici,44.075,9.9072
Port of Goteborg,57.68899999999999,11.872
Port of Pangkal Balam,-2.0972,106.13
Port Dalhousie,43.205,-79.262
Port of Guacolda,-28.47,-71.237
Port of Batu Ampar,1.1697,104.02
Port of Campora San Giovanni,39.055,16.092
Port of Macabi,20.903000000000002,-75.72399999999999
Port of Moron,10.501,-68.155
Port of Leer,53.222,7.4533
Port of Salt River,17.836,-77.166
Port of Moron,10.501,-68.154
Port of Trieste,45.645,13.757
Port Sainte-Marine,47.873999999999995,-4.1203
Port of Pantoloan,-0.69944,119.84
Port of Doha,29.383000000000003,47.798
Port of Palenque,18.226,-70.193
Port of Rizhao,35.373000000000005,119.55
Port of Manokwari,-0.8672200000000001,134.07
Port of Hannibal,39.711,-91.354
Porto di Sperlonga,41.254,13.435
Port of Fall River,41.705,-71.167
Frederikssund Harbour,55.832,12.054
Port of Wolfsburg,52.431000000000004,10.793
Tejn Havn,55.248999999999995,14.835999999999999
Port of St-Gilles-Croix-de-Vie,46.695,-1.9436
Torre Vado Marina,39.83,18.275
Port of Newark,40.7,-74.139
Port of Alameda,37.775999999999996,-122.3
Port of Gorontalo,0.51167,123.06
Port of Houat,47.393,-2.9569
Wei Hai Harbour,37.506,122.13
Port of Sikka,22.465999999999998,69.843
Port Soubise Marina,45.93,-1.0064
Kuji Harbor,40.199,141.82
Killybegs Harbor,54.632,-8.4422
Port of Hirohata,34.782,134.63
Porto di Margherita di Savoia,41.387,16.134
Port of Kingstown,13.15,-61.228
San Andres Island Harbor,12.578,-81.697
Port of Opua,-35.316,174.12
Castletownbere Harbor,51.65,-9.9044
Port of Caen,49.191,-0.33194
Burray Pier,58.843,-2.9153
Port of Warri,5.5131,5.7256
Port of Le Castella,38.909,17.028
Puerto de Conchan,-12.164000000000001,-77.031
Port of Rades,36.804,10.269
Port of Xiaopu,31.002,119.9
Port of Chalna,22.601999999999997,89.524
Port of The Dalles,45.614,-121.17
Port of Laboe,54.401,10.216000000000001
Port Guidel ,47.772,-3.5289
Port of San Jose,13.915999999999999,-90.846
Puerot de El Pajaro,27.749000000000002,-15.672
Porto di Ardenza,43.516000000000005,10.314
Porto di Rosignano Solvay,43.394,10.425
Lindoe Terminal,55.466,10.53
Port of Sisimiut,66.943,-53.669
Port of Alicante,38.335,-0.49111000000000005
Port of Morgan City,29.689,-91.20100000000001
Port of Wesel,51.652,6.6069
Puerto de las Nieves,28.1,-15.710999999999999
Port of Caibarien,22.529,-79.471
Ballantrae Harbor,55.105,-5.0089
Port of Aguadilla,18.427,-67.157
Port of Milaki,38.374,24.055999999999997
Port of Kudamatsu,34.003,131.85
Port of Xiaopu,31.002,119.86
Port of Pulang Pisau,-2.7467,114.26
Minamisatsuma Harbor,31.423000000000002,130.26
Port of Belledune,47.909,-65.844
Port of Puerto Plata,19.804000000000002,-70.70100000000001
Port of Kraljevica,45.278,14.559000000000001
Taiping Harbour,22.813000000000002,113.67
Porto di Loano,44.133,8.2664
Port of Tuapse,44.092,39.067
Port of Vordingborg,55.003,11.914000000000001
Port of Beira,-19.819000000000003,34.834
Port of Ketapang,-8.1381,114.4
Port of Hvar,43.168,16.441
Port of Avatoru,-14.942,-147.7
Port of Arichat,45.51,-61.013999999999996
Port de Loguivy-de-la-mer,48.821999999999996,-3.0597
Dublin Port,53.343999999999994,-6.2094
Port of San Carlos,10.478,123.42
Port of Zarubino,42.647,131.11
Drogheda Port,53.717,-6.3261
Port of Oroquieta,8.4592,123.82
Port of Map Ta Phut,12.659,101.15
Leahill Quarry Harbor,51.684,-9.6192
Port of Grimsby,53.578,-0.07333300000000001
Port of Kiire,31.389,130.55
Bowling Harbor,55.928999999999995,-4.4797
Xiangtan Harbour,27.855,112.91
Ringsu Harbor (Ruhnu Harbor),57.78,23.271
Port of Port Kaiser,17.861,-77.605
Trinidad Harbor,41.053999999999995,-124.15
Port of Pasco,46.213,-119.07
Saeby Havn,57.333,10.533
Port of Ancud,-41.869,-73.831
Port of Palmarejo,10.44,-71.63600000000001
Port of Enkoping,59.63,17.074
Port of Corumba,-18.995,-57.655
Port of Cleveland,41.504,-81.708
Quatsino Sound Harbor,50.537,-127.63
Koege Havn,55.455,12.196
Porto de Villagarcia,42.596000000000004,-8.7817
Port of Salekhard,66.541,66.574
Port of Levanger,63.748999999999995,11.298
Port of Fangcheng,21.761,108.35
Port of Tateyama,35.006,139.85
Port of Marans,46.31100000000001,-0.9938899999999999
Tawau Port,4.26,117.87
Port of Port Hawkesbury,45.61,-61.358999999999995
Port of Lampedusa,35.499,12.604000000000001
Port of Sociedad Portuaria Regional de Buenaventura,3.8831,-77.055
Port of Skardon River,-11.757,142.07
Port of Virac,13.58,124.24
Port of Sambas,1.3639,109.31
Port of Crossbost,58.132,-6.4364
Port of Plymouth,50.365,-4.1564
Port of Wismar,53.906000000000006,11.443
Port of Yamba,-29.43,153.35
Macduff Harbour,57.67100000000001,-2.4981
Port of Irtyshskiy,58.293,68.218
Port of Mistley,51.945,1.0842
Port of San Sebastian,-53.312,-68.266
Port of Reggio Calabria,38.124,15.65
Port of Tasiilaq,65.617,-37.633
Port of Tulcea,45.191,28.816999999999997
Puerto de Las Galletas,28.008000000000003,-16.66
Bangor Harbor,44.792,-68.77199999999999
Port Saint Goustan,47.663000000000004,-2.9781
Port of Matsushima,32.941,129.64
Port of Havana,23.133000000000003,-82.34200000000001
Port of Flora,61.599,5.0278
Port of Okitsu,35.132,140.25
Port of Machilipatnam,16.145,81.182
Port of Llanddulas,53.292,-3.6567
Port of Bandirma,40.354,27.961
Arnold's Cove Harbour,47.766000000000005,-54.003
Suursadam Harbour,58.976000000000006,22.909000000000002
Porto di Trani,41.281000000000006,16.422
Puerto de Guaymas,27.919,-110.87
Port of Luzhou,28.886999999999997,105.45
Suursadam Harbour,58.976000000000006,22.908
Port of Bar,42.093999999999994,19.079
Portuaria de Esmeraldas,0.98944,-79.648
Port of Ciudad Bolivar,8.1464,-63.54
Port of Porto,41.141000000000005,-8.6197
Puntaldia,40.816,9.6872
Bella Coola Harbour,52.375,-126.79
Port of The Valley,18.198,-63.093
Port of Nanchang,28.686999999999998,115.87
Port of Milner Bay,-13.86,136.42
Khalifa Port,24.773000000000003,54.685
Port of Krotz Springs,30.53,-91.744
La Marina Di Costa Corallina,40.883,9.6267
Port of Poliport,40.768,29.526
Port of Lucinda,-18.524,146.35
Porto di Lacona ,42.75899999999999,10.318
Port of Oskemen,49.945,82.615
Puerto de Salinetas,27.976,-15.377
Terminales Rio de la Plata,-34.586,-58.364
Port of Kaolack,14.129000000000001,-16.075
Port of Halden,59.11600000000001,11.384
Port of Posyet,42.65,130.8
Port of Benteng,-6.1192,120.46
Port of Searsport,44.45399999999999,-68.9
Porto di Camogli,44.351000000000006,9.1506
Port of San Lorenzo,1.2903,-78.836
Port of San Nicolas,-33.36,-60.15
Port of Temryuk,45.326,37.373000000000005
Vuosaari Harbour,60.211000000000006,25.171999999999997
Port of Selat Panjang,1.0136,102.71
Port of Huasco,-28.465999999999998,-71.251
Porto di Cesenatico,44.206,12.399000000000001
Port of Sonderborg,54.907,9.7825
Port of Gunsan (Kunsan),35.96,126.59
Port of Changzhou,31.962,120.02
Port of Balongan,-6.3606,108.39
Port of Stagen,-3.2917,116.15
Port of Alemdar,40.768,29.537
Grand Haven Marina,43.071999999999996,-86.225
Port of Pangkalan Susu,4.1214,98.209
Port of Stadersand,53.626999999999995,9.5278
Port of Sedef,40.768,29.534000000000002
Port of Damietta,31.467,31.764
Port of Lanxi,30.338,115.11
Yacht Club de Cannes,43.537,7.0356
Port of Roscoff-Bloscon,48.727,-3.9736
Port of Khor Al Zubair,30.197,47.885
Paspebiac Harbor,48.019,-65.256
Yaizu Harbor,34.859,138.33
Port of Akranes,64.314,-22.081
Port of Herbaudiere,47.026,-2.2981
Port of Port Vendres,42.519,3.1081
Port of Rushbrooke,51.848,-8.3244
Mukho Harbor,37.546,129.11
Shoreham Port,50.83,-0.22639
Souris Harbor,46.348,-62.251000000000005
Puerto de Palamos,41.843999999999994,3.13
Souris Harbor,46.348,-62.25
Port of Isca Sullo Ionio,38.591,16.569000000000003
Brora Harbor,58.011,-3.8481
Lund Harbor,49.983000000000004,-124.77
Port of Lattakia,35.519,35.764
Port of Jorf Lasfar,33.126999999999995,-8.6278
Port of Portsmouth,15.574000000000002,-61.463
Gotsu Harbor,35.029,132.23
Port of Sagunto,39.643,-0.2125
Port of Ipswich,52.038999999999994,1.1567
Port of Tanger,35.788000000000004,-5.8022
Hachijo Harbor,33.128,139.81
Stormont Harbor,45.218999999999994,-61.736000000000004
Alemoa Terminal,-24.024,-46.333
Port of Mokpo,34.775999999999996,126.38
Port of Goole,53.699,-0.8675
Tianzhen Harbour,29.912,115.41
Veno Havn,56.551,8.6147
Port of Catanzaro,38.826,16.633
Puerto de La Pampilla,-11.959000000000001,-77.138
Port of Cork,51.901,-8.4289
Port of Arichat,45.51,-61.021
Gloucester and Sharpness Canal,51.778,-2.3586
Canso Harbour,45.339,-60.992
Port of Perama,37.995,23.566999999999997
Port of Dugi Rat,43.442,16.639
Port de Saint-Jean-Cap-Ferrat,43.69,7.3353
Port of Guigang,23.078000000000003,109.61
Port of Dudinka,69.396,86.177
Port of Ishigaki,24.336,124.15
Port of Monbetsu,44.343999999999994,143.37
Punta Marana,41.003,9.56
Port of Albany,-35.032,117.89
Port of Hamm,51.681000000000004,7.7811
PrimePort Timaru,-44.388999999999996,171.26
Port of Oktyabrsk,46.848,31.974
Port of Surabaya,-7.2064,112.73
Port William Harbor,54.761,-4.5853
Port of Muttenz-Au,47.543,7.6597
Port of Ushibuka,32.2,130.02
Port of Haifa,32.823,35.019
Egernsund Havn,54.91,9.6022
Puerto Galvan,-38.783,-62.301
Port of Bataan,14.505999999999998,120.62
Garlieston Harbor,54.788000000000004,-4.3633
Cruz Bay,18.332,-64.796
Porto di Montalto di Castro,42.331,11.575999999999999
Port of Vlaardingen,51.902,4.3442
Port of Misumi,32.608000000000004,130.47
Port of Penglai,37.82,120.84
Amakusa Harbor,32.455999999999996,130.2
Corea Harbor,44.398999999999994,-67.971
Iwaki Harbor,37.01,140.98
Port of Kalamansig,6.5497,124.05
Port of Kolpashevo,58.303999999999995,82.906
Brouwershaven Harbour,51.729,3.9125
