index,PortName,LAT1,LAT2,LAT3,LONG1,LONG2,LONG3,HarborSize,HarborType,LAT,LONG
3286,FANG-CHENG,21,45,N,108,21,E,M,RN,21.75,108.35
3287,BEIHAI,21,29,N,109,4,E,V,OR,21.483333333333334,109.06666666666666
3288,HAIKOU,20,3,N,110,17,E,V,CN,20.05,110.28333333333333
3289,BASUO,19,6,N,108,37,E,S,CB,19.1,108.61666666666666
3290,ZHANJIANG,21,12,N,110,24,E,S,RN,21.2,110.4
3291,LON SHUI TERMINAL,20,50,N,115,41,E,L,OR,20.833333333333332,115.68333333333334
3292,SHEKOU,22,28,N,113,52,E,M,CN,22.466666666666665,113.86666666666666
3293,MACAU,22,11,N,113,34,E,M,CB,22.183333333333334,113.56666666666666
3294,SANYA,18,19,N,109,27,E,V,OR,18.316666666666666,109.45
3295,YANGPU,19,44,N,109,11,E,V,CB,19.733333333333334,109.18333333333334
3296,CHIWAN,19,58,N,110,2,E,V,CB,19.966666666666665,110.03333333333333
3297,SHUI DONG,21,29,N,111,5,E,V,CB,21.483333333333334,111.08333333333333
3298,QINZHOU,21,44,N,108,35,E,V,CN,21.733333333333334,108.58333333333333
3299,ZHUHAI,22,14,N,113,35,E,V,CB,22.233333333333334,113.58333333333333
3300,HUANGPU,23,5,N,113,25,E,S,RN,23.083333333333332,113.41666666666667
3301,HUANGPUXINGANG,23,3,N,113,30,E,S,RN,23.05,113.5
3302,GUANGZHOU,23,7,N,113,14,E,M,RN,23.116666666666667,113.23333333333333
3303,HONG KONG,22,16,N,114,12,E,L,CN,22.266666666666666,114.2
3304,YANTIAN,22,35,N,114,16,E,S,CN,22.583333333333332,114.26666666666667
3305,HUIZHOU,22,43,N,114,31,E,V,CN,22.716666666666665,114.51666666666667
3306,SHAN T OU,23,22,N,116,41,E,S,RN,23.366666666666667,116.68333333333334
3307,CHAOZHOU,23,37,N,117,5,E,M,CN,23.616666666666667,117.08333333333333
3308,DONGSHAN,23,45,N,117,31,E,S,CN,23.75,117.51666666666667
3309,XIAMEN,24,27,N,118,4,E,M,RN,24.45,118.06666666666666
3310,ZHANGZHOU,24,41,N,118,9,E,S,CN,24.683333333333334,118.15
3311,QUANZHOU,24,53,N,118,36,E,S,CN,24.883333333333333,118.6
3312,XIUYU,25,14,N,118,59,E,V,CB,25.233333333333334,118.98333333333333
3313,CHI-LUNG,25,8,N,121,46,E,L,CB,25.133333333333333,121.76666666666667
3314,SU-AO,24,36,N,121,52,E,M,CB,24.6,121.86666666666666
3315,HUA-LIEN KANG,23,59,N,121,36,E,M,CB,23.983333333333334,121.6
3316,KAO-HSIUNG,22,37,N,120,15,E,M,CB,22.616666666666667,120.25
3317,TAN-SHUI,25,11,N,121,24,E,V,RN,25.183333333333334,121.4
3318,PENG-HU KANG,23,35,N,119,32,E,S,CN,23.583333333333332,119.53333333333333
3319,MAILIAO,23,47,N,120,10,E,V,CB,23.783333333333335,120.16666666666667
3320,TAI-CHUNG KANG,24,18,N,120,30,E,S,LC,24.3,120.5
3321,BASCO,20,27,N,121,58,E,V,CN,20.45,121.96666666666667
3322,CLAVERIA,18,37,N,121,5,E,V,CN,18.616666666666667,121.08333333333333
3323,PORT SAN VICENTE,18,31,N,122,8,E,V,CN,18.516666666666666,122.13333333333334
3324,APARRI,18,22,N,121,38,E,V,OR,18.366666666666667,121.63333333333334
3325,HONDAGUA,13,57,N,122,14,E,V,OR,13.95,122.23333333333333
3326,JOSE PANGANIBAN,14,17,N,122,41,E,V,OR,14.283333333333333,122.68333333333334
3327,VIRAC,13,35,N,124,15,E,V,CN,13.583333333333334,124.25
3328,TABACO,13,22,N,123,44,E,V,OR,13.366666666666667,123.73333333333333
3329,LEGAZPI PORT,13,9,N,123,45,E,V,OR,13.15,123.75
3330,SORSOGON,12,58,N,124,0,E,V,CN,12.966666666666667,124.0
3331,SANTA CRUZ (MARINDUQUE ISL),13,30,N,122,4,E,V,CB,13.5,122.06666666666666
3332,BATANGAS CITY,13,45,N,121,3,E,M,OR,13.75,121.05
3333,NASUGBU,14,5,N,120,37,E,V,CN,14.083333333333334,120.61666666666666
3334,MANILA,14,35,N,120,58,E,L,CB,14.583333333333334,120.96666666666667
3335,MARIVELES,14,26,N,120,29,E,V,CN,14.433333333333334,120.48333333333333
3336,SUBIC BAY,14,48,N,120,16,E,M,CN,14.8,120.26666666666667
3337,MASINLOC,15,33,N,119,57,E,V,CN,15.55,119.95
3338,SAN FERNANDO HARBOR,16,37,N,120,19,E,M,OR,16.616666666666667,120.31666666666666
3339,CALAPAN,13,25,N,121,11,E,V,OR,13.416666666666666,121.18333333333334
3340,PORT ROMBLON,12,35,N,122,16,E,V,CN,12.583333333333334,122.26666666666667
3341,MASBATE,12,22,N,123,37,E,S,CN,12.366666666666667,123.61666666666666
3342,LAOANG,12,34,N,125,1,E,V,RN,12.566666666666666,125.01666666666667
3343,PORT BORONGAN,11,36,N,125,26,E,V,OR,11.6,125.43333333333334
3344,GUIUAN,11,2,N,125,43,E,V,CN,11.033333333333333,125.71666666666667
3345,CATBALOGAN,11,46,N,124,53,E,V,OR,11.766666666666667,124.88333333333334
3346,TACLOBAN,11,15,N,125,0,E,S,CN,11.25,125.0
3347,TANAUAN,11,6,N,125,1,E,V,OR,11.1,125.01666666666667
3348,MAASIN,10,8,N,124,50,E,V,OR,10.133333333333333,124.83333333333333
3349,BAYBAY,10,41,N,124,48,E,V,OR,10.683333333333334,124.8
3350,ORMOC,11,0,N,124,36,E,V,OR,11.0,124.6
3351,ISABEL,10,55,N,124,26,E,V,OR,10.916666666666666,124.43333333333334
3352,PALOMPON,11,3,N,124,23,E,V,CN,11.05,124.38333333333334
3353,TAGBILARAN,9,39,N,123,51,E,S,OR,9.65,123.85
3354,TUBIGAN,9,57,N,123,58,E,V,OR,9.95,123.96666666666667
3355,CEBU,10,18,N,123,54,E,L,CB,10.3,123.9
3356,TOLEDO,10,22,N,123,38,E,S,OR,10.366666666666667,123.63333333333334
3357,SAN CARLOS,10,29,N,123,25,E,V,CB,10.483333333333333,123.41666666666667
3358,BAIS,9,36,N,123,7,E,V,OR,9.6,123.11666666666666
3359,DUMAGUETE,9,19,N,123,18,E,V,OR,9.316666666666666,123.3
3360,LAZI,9,8,N,123,38,E,V,CN,9.133333333333333,123.63333333333334
3361,PULUPANDAN,10,31,N,122,48,E,V,OR,10.516666666666667,122.8
3362,PORT CAPIZ,11,36,N,122,43,E,V,CB,11.6,122.71666666666667
3363,JORDAN,10,40,N,122,35,E,V,OR,10.666666666666666,122.58333333333333
3364,ILOILO,10,42,N,122,35,E,V,OR,10.7,122.58333333333333
3365,PUERTO PRINCESA,9,44,N,118,44,E,S,CN,9.733333333333333,118.73333333333333
3366,SURIGAO CITY,9,47,N,125,30,E,V,OR,9.783333333333333,125.5
3367,MASAO,9,0,N,125,25,E,V,CN,9.0,125.41666666666667
3368,NASIPIT PORT,8,59,N,125,20,E,V,RN,8.983333333333333,125.33333333333333
3369,HINATUAN,8,22,N,126,20,E,V,CN,8.366666666666667,126.33333333333333
3370,MANGAGOY,8,14,N,126,19,E,S,CN,8.233333333333333,126.31666666666666
3371,MATI,6,57,N,126,13,E,V,OR,6.95,126.21666666666667
3372,DAVAO,7,4,N,125,37,E,S,CN,7.066666666666666,125.61666666666666
3373,GINGOOG,8,50,N,125,6,E,V,CN,8.833333333333334,125.1
3374,GENERAL SANTOS,6,7,N,125,11,E,V,CN,6.116666666666666,125.18333333333334
3375,POLLOC (COTABATO),7,21,N,124,13,E,V,OR,7.35,124.21666666666667
3376,PAGADIAN,7,50,N,123,26,E,V,CN,7.833333333333333,123.43333333333334
3377,MARGOSATUBIG,7,35,N,123,10,E,V,CN,7.583333333333333,123.16666666666667
3378,SANTA CLARA,7,47,N,122,41,E,V,CN,7.783333333333333,122.68333333333334
3379,ZAMBOANGA,6,54,N,122,4,E,S,OR,6.9,122.06666666666666
3380,JIMENEZ,8,20,N,123,52,E,V,CN,8.333333333333334,123.86666666666666
3381,PORT OZAMIS,8,8,N,123,51,E,V,OR,8.133333333333333,123.85
3382,ILIGAN,8,14,N,124,14,E,V,OR,8.233333333333333,124.23333333333333
3383,CAGAYAN DE ORO,8,30,N,124,40,E,M,CN,8.5,124.66666666666667
3384,BUGO,8,31,N,124,45,E,V,CN,8.516666666666667,124.75
3385,VILLANUEVA,8,35,N,124,46,E,V,OR,8.583333333333334,124.76666666666667
3386,BUTUAN CITY,8,57,N,125,32,E,V,RN,8.95,125.53333333333333
3387,BASILIAN CITY (ISABELA),6,43,N,121,58,E,V,OR,6.716666666666667,121.96666666666667
3388,PORT HOLLAND,6,33,N,121,52,E,V,CN,6.55,121.86666666666666
3389,JOLO,6,3,N,121,0,E,V,OR,6.05,121.0
3390,SIASI,5,33,N,120,49,E,V,CN,5.55,120.81666666666666
3391,FUZHOU,26,5,N,119,18,E,V,RN,26.083333333333332,119.3
3392,WENZHOU,28,1,N,120,39,E,M,RN,28.016666666666666,120.65
3393,HAIMEN,28,41,N,121,27,E,V,RN,28.683333333333334,121.45
3394,NINGBO,29,53,N,121,33,E,S,RN,29.883333333333333,121.55
3395,ZHEN HAI,29,57,N,121,42,E,V,RN,29.95,121.7
3396,ZHOUSHAN,30,0,N,122,6,E,S,CN,30.0,122.1
3397,ZHAPU,30,35,N,121,5,E,S,OR,30.583333333333332,121.08333333333333
3398,SHANGHAI,31,13,N,121,30,E,L,RN,31.216666666666665,121.5
3399,CHANGSHU,31,46,N,120,57,E,S,OR,31.766666666666666,120.95
3400,TAICANG,31,39,N,121,12,E,V,CB,31.65,121.2
3401,JIANGYIN,31,55,N,120,14,E,S,RN,31.916666666666668,120.23333333333333
3402,CHANGZHOU,31,58,N,119,59,E,S,OR,31.966666666666665,119.98333333333333
3403,GAOGANG,32,17,N,119,51,E,S,RN,32.28333333333333,119.85
3404,YANGZHOU,32,16,N,119,26,E,S,RN,32.266666666666666,119.43333333333334
3405,ZHANGJIANGANG,31,58,N,120,24,E,S,RN,31.966666666666665,120.4
3406,NANTONG,32,0,N,120,48,E,S,RN,32.0,120.8
3407,ZHENJIANG,32,13,N,119,26,E,S,RN,32.21666666666667,119.43333333333334
3408,NANJING,32,5,N,118,45,E,V,RN,32.083333333333336,118.75
3409,WU HU,31,20,N,118,22,E,S,RN,31.333333333333332,118.36666666666666
3410,ANKINGCHENG,30,31,N,117,2,E,V,RN,30.516666666666666,117.03333333333333
3411,HANKOW,30,35,N,114,17,E,M,RN,30.583333333333332,114.28333333333333
3412,WANXIAN,30,49,N,108,26,E,V,RN,30.816666666666666,108.43333333333334
3413,CHUNG CHING,29,34,N,106,38,E,V,RN,29.566666666666666,106.63333333333334
3414,LANSHAN,30,6,N,119,22,E,V,OR,30.1,119.36666666666666
3415,LIANYUNGANG,34,44,N,119,27,E,S,CB,34.733333333333334,119.45
3416,RIZHAO,35,23,N,119,34,E,V,CN,35.38333333333333,119.56666666666666
3417,QINGDAO GANG,36,2,N,120,16,E,L,OR,36.03333333333333,120.26666666666667
3418,WEIHAI,37,30,N,122,6,E,M,CN,37.5,122.1
3419,YANTAI,37,33,N,121,27,E,S,CB,37.55,121.45
3420,PENGLAI,37,49,N,120,50,E,V,CN,37.81666666666667,120.83333333333333
3421,LONGKOU GANG,37,38,N,120,17,E,S,CN,37.63333333333333,120.28333333333333
3422,DAGU TANGGU,38,58,N,117,40,E,V,RN,38.96666666666667,117.66666666666667
3423,TIANJIN XIN GANG,38,58,N,117,50,E,L,RN,38.96666666666667,117.83333333333333
3424,TANGSHAN (JINGTANG),39,12,N,119,1,E,V,CB,39.2,119.01666666666667
3425,QINHUANGDAO,39,56,N,119,37,E,M,CB,39.93333333333333,119.61666666666666
3426,SUIZHANG GANG,40,4,N,121,3,E,V,OR,40.06666666666667,121.05
3427,HULUDAO GANG,40,42,N,120,59,E,V,CB,40.7,120.98333333333333
3428,JINZHOU WAN,40,45,N,121,6,E,V,OR,40.75,121.1
3429,YINGKOU,40,41,N,122,14,E,S,CB,40.68333333333333,122.23333333333333
3430,BAYUQUAN,40,18,N,122,5,E,V,OR,40.3,122.08333333333333
3431,DANDONG,39,49,N,124,9,E,V,OR,39.81666666666667,124.15
3432,LUSHUN,38,47,N,121,15,E,V,CB,38.78333333333333,121.25
3433,DALIAN,38,55,N,121,40,E,L,CB,38.916666666666664,121.66666666666667
3434,NAMPO,38,43,N,125,24,E,S,RN,38.71666666666667,125.4
3435,KYOMIP'O,38,44,N,125,37,E,V,RN,38.733333333333334,125.61666666666666
3436,HAEJU HANG,38,0,N,125,42,E,S,CB,38.0,125.7
3437,INCHON,37,28,N,126,37,E,L,RB,37.46666666666667,126.61666666666666
3438,DAESAN HANG,37,1,N,126,24,E,V,OR,37.016666666666666,126.4
3439,PYEONGTAEK HANG,37,0,N,126,48,E,M,RN,37.0,126.8
3440,KUNSAN,35,59,N,126,37,E,S,RN,35.983333333333334,126.61666666666666
3441,MOKPO,34,47,N,126,23,E,M,RN,34.78333333333333,126.38333333333334
3442,CHEJU HANG,33,31,N,126,32,E,S,CB,33.516666666666666,126.53333333333333
3443,YOSU,34,44,N,127,45,E,S,CB,34.733333333333334,127.75
3444,GWANGYANG HANG,34,51,N,127,48,E,M,CN,34.85,127.8
3445,MASAN,35,11,N,128,34,E,M,CN,35.18333333333333,128.56666666666666
3446,CHINAE,35,8,N,128,39,E,S,CN,35.13333333333333,128.65
3447,PUSAN,35,6,N,129,2,E,L,CB,35.1,129.03333333333333
3448,ULSAN,35,27,N,129,24,E,M,RN,35.45,129.4
3449,POHANG,36,3,N,129,23,E,S,OR,36.05,129.38333333333333
3450,MUKHO,37,34,N,129,7,E,V,CB,37.56666666666667,129.11666666666667
3451,TONGHAE,37,32,N,129,9,E,V,CB,37.53333333333333,129.15
3452,SOKCH'O HANG,38,12,N,128,36,E,V,CB,38.2,128.6
3453,WONSAN,39,10,N,127,27,E,S,CN,39.166666666666664,127.45
3454,HUNGNAM,39,50,N,127,37,E,S,CB,39.833333333333336,127.61666666666666
3455,CH'AHO,40,12,N,128,39,E,V,CB,40.2,128.65
3456,KIMCH'AEK,40,40,N,129,12,E,V,OR,40.666666666666664,129.2
3457,CH'ONGJIN,41,46,N,129,49,E,S,CN,41.766666666666666,129.81666666666666
3458,NAJIN,42,14,N,130,18,E,S,RB,42.233333333333334,130.3
3459,SENBONG,42,20,N,130,24,E,S,CN,42.333333333333336,130.4
3460,POS'YET,42,39,N,130,48,E,V,CN,42.65,130.8
3461,ZARUBINO,42,38,N,131,5,E,V,CN,42.63333333333333,131.08333333333334
3462,VLADIVOSTOK,43,7,N,131,54,E,L,CN,43.11666666666667,131.9
3463,BUKHTA GAYDAMAK,42,52,N,132,41,E,V,CN,42.86666666666667,132.68333333333334
3464,VOSTOCHNYY,42,45,N,133,5,E,V,OR,42.75,133.08333333333334
3465,NAKHODKA,42,48,N,132,53,E,S,CN,42.8,132.88333333333333
3466,SOVETSKAYA GAVAN,48,58,N,140,17,E,S,CN,48.96666666666667,140.28333333333333
3467,BUKHTA VANINO,49,5,N,140,17,E,V,CN,49.083333333333336,140.28333333333333
3468,DE KASTRI,51,28,N,140,47,E,M,CN,51.46666666666667,140.78333333333333
3469,NIKOLAYEVSK NA AMUR,53,8,N,140,44,E,V,RN,53.13333333333333,140.73333333333332
3470,OKHA,53,33,N,143,0,E,V,CN,53.55,143.0
3471,VITAZ MARINE TERMINAL,52,42,N,143,33,E,V,OR,52.7,143.55
3472,PORONAYSK,49,13,N,143,8,E,V,OR,49.21666666666667,143.13333333333333
3473,KORSAKOV,46,37,N,142,46,E,S,CB,46.61666666666667,142.76666666666668
3474,NEVELSK,46,40,N,141,52,E,V,CB,46.666666666666664,141.86666666666667
3475,KHOLMSK,47,3,N,142,3,E,S,CB,47.05,142.05
3476,UGLEGORSK,49,5,N,142,2,E,V,OR,49.083333333333336,142.03333333333333
3477,SHAKHTERSK,49,10,N,142,4,E,V,CN,49.166666666666664,142.06666666666666
3478,LESOGORSK,49,27,N,142,8,E,V,OR,49.45,142.13333333333333
3479,MYS ROGATYY OKTYABRSKIY,50,44,N,142,6,E,V,OR,50.733333333333334,142.1
3480,ALEKSANDROVSK -SAKHALINSKIY,50,54,N,142,8,E,S,OR,50.9,142.13333333333333
3481,LAZAREV,52,13,N,141,31,E,V,OR,52.21666666666667,141.51666666666668
3482,MOSKAL VO,53,35,N,142,30,E,V,CN,53.583333333333336,142.5
3483,SHAKOTAN,43,52,N,146,50,E,V,CN,43.86666666666667,146.83333333333334
3484,MOMBETSU KO,44,21,N,143,21,E,V,CB,44.35,143.35
3485,ABASHIRI KO,44,1,N,144,17,E,S,CB,44.016666666666666,144.28333333333333
3486,NEMURO KO,43,20,N,145,35,E,S,CB,43.333333333333336,145.58333333333334
3487,HANASAKI KO,43,17,N,145,35,E,V,CB,43.28333333333333,145.58333333333334
3488,KUSHIRO KO,42,59,N,144,22,E,M,CB,42.983333333333334,144.36666666666667
3489,TOMAKOMAI KO,42,38,N,141,38,E,S,CB,42.63333333333333,141.63333333333333
3490,MURORAN KO,42,21,N,140,58,E,M,CN,42.35,140.96666666666667
3491,TOKACHI,42,15,N,143,18,E,V,CB,42.25,143.3
3492,MORI,42,7,N,140,35,E,V,OR,42.11666666666667,140.58333333333334
3493,HAKODATE KO,41,47,N,140,43,E,M,CB,41.78333333333333,140.71666666666667
3494,ESASI KO,41,52,N,140,7,E,V,CB,41.86666666666667,140.11666666666667
3495,OTARU KO,43,12,N,141,1,E,M,CB,43.2,141.01666666666668
3496,ISIKARI WAN,43,14,N,141,22,E,V,CB,43.233333333333334,141.36666666666667
3497,ISHIKARI BAY NEW PORT,43,13,N,141,17,E,M,CB,43.21666666666667,141.28333333333333
3498,RUMOI KO,43,57,N,141,38,E,V,CB,43.95,141.63333333333333
3499,WAKKANAI,43,25,N,141,41,E,S,CB,43.416666666666664,141.68333333333334
3500,AOMORI KO,40,50,N,140,45,E,S,CB,40.833333333333336,140.75
3501,NOSHIRO KO,40,13,N,140,0,E,V,CN,40.21666666666667,140.0
3502,HACHINOHE KO,40,32,N,141,33,E,S,CB,40.53333333333333,141.55
3503,MIYAKO,39,38,N,141,59,E,S,CB,39.63333333333333,141.98333333333332
3504,KAMAISHI KO,39,16,N,141,54,E,S,CN,39.266666666666666,141.9
3505,OFUNATO,39,3,N,141,44,E,S,CN,39.05,141.73333333333332
3506,KESENNUMA KO,38,52,N,141,36,E,V,CN,38.86666666666667,141.6
3507,ONAGAWA,38,27,N,141,27,E,V,CB,38.45,141.45
3508,ISHINOMAKI KO,38,24,N,141,19,E,V,CN,38.4,141.31666666666666
3509,SENDAI-SHIOGAMA,38,19,N,141,2,E,S,CN,38.31666666666667,141.03333333333333
3510,SOMA,37,50,N,140,57,E,V,CB,37.833333333333336,140.95
3511,ONAHAMA KO,36,56,N,140,54,E,S,CB,36.93333333333333,140.9
3512,HITACHI,36,30,N,140,38,E,V,RB,36.5,140.63333333333333
3513,KASHIMA KO,35,56,N,140,42,E,S,CB,35.93333333333333,140.7
3514,CHOSHI,35,44,N,140,51,E,V,RN,35.733333333333334,140.85
3515,TATEYAMA KO,35,0,N,139,48,E,V,CN,35.0,139.8
3516,KISARAZU KO,35,22,N,139,53,E,V,CB,35.36666666666667,139.88333333333333
3517,CHIBA KO,35,35,N,140,4,E,S,CB,35.583333333333336,140.06666666666666
3518,KATSUNAN KO,35,40,N,139,59,E,S,CB,35.666666666666664,139.98333333333332
3519,FUNABASHI,35,40,N,139,57,E,V,CB,35.666666666666664,139.95
3520,TOKYO KO,35,40,N,139,45,E,L,CN,35.666666666666664,139.75
3521,KAWASAKI KO,35,30,N,139,46,E,L,CB,35.5,139.76666666666668
3522,YOKOHAMA KO,35,27,N,139,35,E,L,CB,35.45,139.58333333333334
3523,YOKOSUKA KO,35,17,N,139,40,E,M,CN,35.28333333333333,139.66666666666666
3524,URAGA KO,35,14,N,139,43,E,V,CN,35.233333333333334,139.71666666666667
3525,TAGONOURA KO,35,8,N,138,42,E,M,RB,35.13333333333333,138.7
3526,ATSUMI,34,40,N,137,4,E,V,CN,34.666666666666664,137.06666666666666
3527,SHIMODA KO,34,40,N,138,57,E,V,CB,34.666666666666664,138.95
3528,OMAEZAKI KO,34,36,N,138,14,E,S,CB,34.6,138.23333333333332
3529,SHIMIZU KO,35,1,N,138,30,E,S,CN,35.016666666666666,138.5
3530,MIKAWA,34,43,N,137,18,E,L,CB,34.71666666666667,137.3
3531,KINUURA KO,34,51,N,136,57,E,S,RN,34.85,136.95
3532,GAMAGORI KO,34,49,N,137,13,E,S,OR,34.81666666666667,137.21666666666667
3533,NAGOYA KO,35,4,N,136,52,E,L,CB,35.06666666666667,136.86666666666667
3534,YOKKAICHI,34,58,N,136,38,E,M,CB,34.96666666666667,136.63333333333333
3535,MATSUSAKA,34,36,N,136,34,E,S,CN,34.6,136.56666666666666
3536,TOBA,34,29,N,136,51,E,S,CN,34.483333333333334,136.85
3537,OWASE KO,34,4,N,136,13,E,V,CN,34.06666666666667,136.21666666666667
3538,TANABE KO,33,43,N,135,22,E,V,CN,33.71666666666667,135.36666666666667
3539,YURA,33,57,N,135,6,E,,,33.95,135.1
3540,WAKAYAMA-SHIMOTSU KO,34,12,N,135,8,E,L,CB,34.2,135.13333333333333
3541,SAKAI-SENBOKU,34,33,N,135,26,E,M,CB,34.55,135.43333333333334
3542,OSAKA,34,39,N,135,26,E,L,CB,34.65,135.43333333333334
3543,AMAGASAKI,34,42,N,135,23,E,S,CT,34.7,135.38333333333333
3544,KOBE,34,39,N,135,11,E,L,OR,34.65,135.18333333333334
3545,HIROHATA,34,46,N,134,38,E,V,CB,34.766666666666666,134.63333333333333
3546,SHIKAMA,34,46,N,134,39,E,S,CB,34.766666666666666,134.65
3547,HIMEJI,34,45,N,134,38,E,M,CB,34.75,134.63333333333333
3548,HIGASHI-HARIMA,34,42,N,134,50,E,M,CB,34.7,134.83333333333334
3549,AIOI,34,47,N,134,28,E,V,CN,34.78333333333333,134.46666666666667
3550,O0KIHAMA,34,45,N,134,34,E,V,CN,34.75,134.56666666666666
3551,KAKOGAWA,34,42,N,134,50,E,V,CB,34.7,134.83333333333334
3552,UNO KO,34,29,N,133,57,E,V,CN,34.483333333333334,133.95
3553,HIBI KO,34,27,N,133,56,E,V,CN,34.45,133.93333333333334
3554,MIZUSHIMA KO,34,30,N,133,45,E,M,CN,34.5,133.75
3555,FUKUYAMA,34,26,N,133,26,E,M,CN,34.43333333333333,133.43333333333334
3556,HABU KO,34,17,N,133,11,E,V,CB,34.28333333333333,133.18333333333334
3557,ONOMICHI-ITOZAKI,34,23,N,133,10,E,L,CN,34.38333333333333,133.16666666666666
3558,KURE,34,14,N,132,33,E,M,CN,34.233333333333334,132.55
3559,MITSUKOJIMA,34,11,N,132,31,E,V,CN,34.18333333333333,132.51666666666668
3560,HIROSHIMA,34,21,N,132,28,E,M,OR,34.35,132.46666666666667
3561,KANOKAWA KO,34,11,N,132,26,E,V,CN,34.18333333333333,132.43333333333334
3562,IWAKUNI KO,34,11,N,132,15,E,M,OR,34.18333333333333,132.25
3563,NAMIKATA,34,7,N,132,54,E,V,OR,34.11666666666667,132.9
3564,KUDAMATSU,34,0,N,131,52,E,S,CN,34.0,131.86666666666667
3565,TOKUYAMA,34,2,N,131,49,E,M,OR,34.03333333333333,131.81666666666666
3566,UBE KO,33,56,N,131,14,E,M,CB,33.93333333333333,131.23333333333332
3567,HIKARI,33,57,N,131,56,E,S,CN,33.95,131.93333333333334
3568,SHIMONOSEKI,33,56,N,130,56,E,S,CN,33.93333333333333,130.93333333333334
3569,HAGI KO,34,25,N,131,24,E,V,CN,34.416666666666664,131.4
3570,HAMADA KO,34,54,N,132,5,E,V,CB,34.9,132.08333333333334
3571,SAKAI KO,35,33,N,133,15,E,S,CN,35.55,133.25
3572,SAKAIMINATO,35,32,N,133,14,E,V,CN,35.53333333333333,133.23333333333332
3573,MIYAZU,35,32,N,135,12,E,M,CN,35.53333333333333,135.2
3574,MAIZURU KO,35,31,N,135,20,E,S,CN,35.516666666666666,135.33333333333334
3575,UCHIURA,35,31,N,135,30,E,V,CN,35.516666666666666,135.5
3576,FUKUI,36,4,N,136,12,E,V,OR,36.06666666666667,136.2
3577,TSURUGA KO,35,39,N,136,4,E,S,CB,35.65,136.06666666666666
3578,FUKUI KO,36,11,N,136,6,E,M,RN,36.18333333333333,136.1
3579,KANAZAWA,36,37,N,136,36,E,S,RB,36.61666666666667,136.6
3580,NANAO KO,37,3,N,136,59,E,S,CN,37.05,136.98333333333332
3581,FUSHIKI-TOYAMA,36,46,N,137,8,E,S,CB,36.766666666666666,137.13333333333333
3582,SHIMMINATO,36,46,N,137,7,E,V,RB,36.766666666666666,137.11666666666667
3583,HIMEKAWA,37,2,N,137,51,E,V,CN,37.03333333333333,137.85
3584,NAOETSU KO,37,11,N,138,15,E,V,CB,37.18333333333333,138.25
3585,KASHIWAZAKI,37,22,N,138,33,E,V,CN,37.36666666666667,138.55
3586,NIIGATA KO,37,55,N,139,3,E,M,RB,37.916666666666664,139.05
3587,EASTERN PART OF NIIGATA-KO,38,1,N,139,14,E,S,CB,38.016666666666666,139.23333333333332
3588,RYOTU KO,38,5,N,138,34,E,V,CN,38.083333333333336,138.56666666666666
3589,SAKATA KO,38,56,N,139,49,E,S,CT,38.93333333333333,139.81666666666666
3590,AKITA-FUNAKAWA KO,39,50,N,140,0,E,V,CB,39.833333333333336,140.0
3591,MEGA,34,47,N,134,42,E,V,CB,34.78333333333333,134.7
3592,HANNAN KO,34,28,N,135,21,E,S,CN,34.46666666666667,135.35
3593,TAKAMATSU,34,21,N,134,3,E,V,CB,34.35,134.05
3594,KOMATSUSHIMA,34,1,N,134,36,E,S,CB,34.016666666666666,134.6
3595,TACHIBANA,33,52,N,134,40,E,V,CB,33.86666666666667,134.66666666666666
3596,SHINGU,33,40,N,135,59,E,V,CB,33.666666666666664,135.98333333333332
3597,KOCHI KO,33,30,N,133,34,E,M,CN,33.5,133.56666666666666
3598,SUSAKI KO,33,23,N,133,18,E,V,CB,33.38333333333333,133.3
3599,UWAJIMA KO,33,13,N,132,34,E,V,CN,33.21666666666667,132.56666666666666
3600,YAWATAHAMA,33,27,N,132,25,E,V,CN,33.45,132.41666666666666
3601,MATSUYAMA,33,51,N,132,42,E,S,CB,33.85,132.7
3602,KIKUMA KO,34,2,N,132,50,E,V,CB,34.03333333333333,132.83333333333334
3603,MUTUREZIMA KO,33,58,N,130,52,E,S,OR,33.96666666666667,130.86666666666667
3604,IMABARI KO,34,4,N,133,1,E,S,CB,34.06666666666667,133.01666666666668
3605,TAKUMA,34,13,N,133,41,E,S,RB,34.21666666666667,133.68333333333334
3606,TONDA,34,2,N,131,45,E,S,CB,34.03333333333333,131.75
3607,ONODA,34,0,N,131,11,E,S,OR,34.0,131.18333333333334
3608,NIIHAMA,33,59,N,133,17,E,S,CB,33.983333333333334,133.28333333333333
3609,MISHIMA-KAWANOE KO,34,0,N,133,33,E,S,CN,34.0,133.55
3610,MARUGAME KO,34,18,N,133,47,E,V,CB,34.3,133.78333333333333
3611,SAKAIDE KO,34,20,N,133,51,E,V,CN,34.333333333333336,133.85
3612,YANAI,33,57,N,132,8,E,V,OR,33.95,132.13333333333333
3613,TOBATA,33,55,N,130,49,E,V,CN,33.916666666666664,130.81666666666666
3614,HIBIKINADA,33,56,N,130,50,E,V,CN,33.93333333333333,130.83333333333334
3615,WAKAMATSU KO,33,54,N,130,49,E,L,CN,33.9,130.81666666666666
3616,YAHATA,33,52,N,130,49,E,S,RB,33.86666666666667,130.81666666666666
3617,KOKURA KO,33,53,N,130,53,E,S,CB,33.88333333333333,130.88333333333333
